id,Top 1,Top 2,Top 3,Top 4,Top 5,Top 6,Top 7,Top 8,Top 9,Top 10,Top 11,Top 12,Top 13,Top 14,Top 15,Top 16,Top 17,Top 18,Top 19,Top 20
136,4412991000,4412911000,4412921000,4408399041,4408399011,4408399021,4408399031,4408399051,4408399091,4412399000,4412499000,4412314029,4412316090,4412315090,4412312090,4412314019,4412317090,4412419000,4412429000,4412391000
137,3824992210,3825690000,3824999090,3824992290,3824992900,3824993990,3825610000,3824999051,3824994200,3824996300,3824995100,3824999010,3824996500,3824997200,3824600000,3824999052,3824994300,3824991000,3824997300,3824997400
138,8905907000,8905201000,8905905000,8901200000,8908001000,8902001010,8901100000,8902001030,8901300000,8902001020,8905903000,8905908000,8905202000,8905209000,8905909000,8905901000,8905902000,8905100000,9406909000,8908009000
139,8439309000,8439301000,8439302000,6907409000,8439303000,6907401000,8460900000,8451402000,8461402000,8451909000,8451809090,8451403000,8451401000,8451100000,8451809030,8451902000,8451803000,8451802000,8451809010,8451801000
140,9018419000,9018411000,9018902090,9018908900,9018908190,9018909000,9018492000,9018491000,9018501090,9018901000,9018209000,9018498000,9018499000,9018902010,9018908110,9018509000,9402101000,9018903000,9018501010,9018493000
141,5702200000,5702100000,6301900000,5702500000,5705000000,5702390000,5702990000,5702490000,6301300000,5702320000,5702920000,5702420000,5703900000,6301400000,5701900000,5704900000,6301200000,5702410000,5702310000,5702910000
142,9018908190,9018908900,9018902090,9018909000,9018501090,9018908110,9018902010,9018901000,9018509000,9018209000,9018903000,9018501010,9018907000,9018906000,9018419000,9018129000,9018119000,9018904000,9018139000,9018111000
143,3506919000,3506911000,3506999000,3506101000,3506991000,3506109000,3506102000,3005101000,3005109000,3926904000,5906100000,4811490000,4811410000,3707901020,3707901090,3707902090,3707909900,3707903000,3707909200,3707901010
144,4820400000,2935904000,2931901000,2930902000,2926903000,2933921000,2933999010,2932999010,2932209091,2833251000,2930201010,2930202010,2934994000,2939801010,2941901000,2919901010,2918301000,2918991000,2825502010,2922505000
145,4817100000,4817300000,4817200000,9403609010,3926109000,3926101000,9704000000,3926102000,4820300000,8304000000,4820900000,9608309000,9608301000,9608400000,4820200000,4820500000,9608100000,9608911000,9608999000,9608991000
146,7322909010,8805211000,7322909020,8414200000,8805212000,8414909020,8414400000,7322909030,7322901000,8805291090,8805292000,8414809110,8805291010,8418610000,7322192000,7322112000,9304001000,8414809900,8414809190,8414909090
148,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
149,4203109090,4203101090,4203103090,4203103070,4203103050,4203102000,4203103010,4203109010,4203101010,4203101060,4203103060,4203103020,4203109020,4203101020,6211499000,6211429000,4303102990,4303101900,6211431000,6211432000
150,8466931000,8466940000,8466910000,8466920000,8466939000,8203300000,8467899000,8467891090,8466100000,8467891010,8207801000,8467891020,8207901000,8207703000,8466209000,8466201000,8467810000,8466300000,8441100000,8207709000
151,3824992210,3825690000,3824999090,3824992290,3824992900,3824993990,3825610000,3824999051,3824994200,3824996300,3824995100,3824999010,3824996500,3824997200,3824600000,3824999052,3824994300,3824991000,3824997300,3824997400
152,9006990000,9006531000,9006591000,9006690000,9010109090,9006910000,9010101000,9010109010,9006400000,9006599000,9006539090,9006610000,9010509000,3704002000,3703900000,9010501000,9006539010,3707909900,3707901090,3707902090
153,8433590000,8433520000,8432800000,8433510000,8433530000,8419899010,8422409010,8419899020,8419899030,8419899040,8422404000,8431430000,8422409090,8422902000,8419899050,8438101000,8422409030,8422409020,8438501000,8431390000
155,3824992210,3825690000,3824999090,3824992290,3824992900,3824993990,3825610000,3824999051,3824994200,3824996300,3824995100,3824999010,3824996500,3824997200,3824600000,3824999052,3824994300,3824991000,3824997300,3824997400
156,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
157,3915909090,3921199090,3915905000,3915909030,3915909010,3915904000,3921191090,3921194090,3921193090,3921192090,3915903000,3920999090,3920920000,3915902000,3915901000,3920991000,3920930000,3921199020,3920940000,3921194010
158,1704100000,1806901000,1704909000,1704902090,1704901000,1704902020,1704902010,1806311000,1806321000,3824999020,1806100000,1301200000,1806902999,180690219,180690299,180690309,1806903099,1806909090,1806902199,1806902119
159,8419899010,8419899020,8419899040,8419899030,8419899050,8438101000,8419899090,8438809000,8438109000,8422409010,8419899080,8422404000,8438501000,8422409090,8422902000,8419891000,8422409030,8419899070,8438400000,8431430000
160,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
161,6005900000,5804300000,5804292000,5804210000,6005440000,6005420000,6005354000,6005352000,6005240000,6005220000,6005410000,6005351000,6005210000,6005430000,6005353000,6005230000,5804299000,6005390000,6005370000,6005360000
162,7616100000,7415330000,8202400000,8202200000,8202911000,8202393000,8202999000,8202109000,8202919000,8202392090,7318153000,8202399000,8202101000,7318152000,8202310000,7415109000,7318230000,7318160000,7318130000,7415390000
163,2202991000,1605592090,1605599090,1605591090,2202992000,1605550000,7320909000,2206009010,160554209,1605542099,1605599010,1605592010,1605591010,1605409000,2106901020,2206009090,2206002090,2206001090,2206002010,2206002030
164,4011809090,4011801090,4011809010,4011801010,8422409010,8422404000,8422409090,8422902000,8422409030,8431430000,8422409020,8438101000,8433520000,8422909000,8422200000,8419899010,8433590000,8419899020,8419899040,8419899030
165,6405900000,6403992000,6402999000,6403999000,6402991000,6403991000,6403912000,6402190000,6403190000,6403120000,6402911000,6402120000,6402919000,6403919000,6405200000,6403913000,6403599000,6404199000,6403911000,6403400000
166,8441400000,4802200000,4802100000,4802619010,4802611010,4802589010,4802582010,4802581010,4802549010,4802541010,4802579010,4802571010,4707100000,4802559010,4802551010,4802551030,4802571020,4802551020,8441801000,4816903000
167,7102290000,3823709090,3823702000,3823704000,3823701000,3823703000,3823709010,7102210000,3823199000,3926109000,3823191000,3823110000,3823120000,8514909000,3823130000,3926102000,3823192000,8417809000,8417801090,8514901000
168,7102290000,8438809000,8438101000,8438109000,8438400000,8438501000,3823709090,8438300000,8438509000,8438600000,8438200000,3823702000,3823701000,3823704000,3823703000,8438801000,8438900000,8419899010,8419899020,8419899030
169,8516210000,8419909030,8516290000,8516800000,8403900000,8403103000,8403101000,8516900000,8516500000,8403109000,8418693000,8533909000,8516400000,8516609000,8516601000,8516799000,8516720000,8516791000,8516710000,8516602000
170,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
171,9303309090,9303301090,9303301020,9303309020,9303301010,9303309010,9303209019,9303201090,9303209090,9303201019,9303201012,9303209012,9303209011,9303201011,930320101,930320901,9303209020,9303201020,9303100000,9303900000
172,7115909090,7115901090,7113209000,7113203000,7113202000,7113201000,7114200000,7115909020,7115909010,8311101000,7112919000,7112929000,8311201000,8311109000,8311901000,7112911000,7112921000,8311909000,8311209000,7112999000
173,9001903000,9001100000,9001509000,9001400000,9001300000,9001909000,9001901000,9001501000,9001902000,9001200000,9002191000,9031491000,9002199000,9002119090,9002111000,9031494090,9031499000,9031494010,9002901000,9002119020
175,9018908900,9018908190,9018902090,9018501090,9018501010,9018902010,9018908110,9018509000,9018909000,9018907000,9018903000,9018901000,9018492000,9018491000,9018419000,9018498000,9018906000,9018499000,9018411000,9018209000
176,3921199090,3921193090,3921194090,3921192090,3921191090,3921906090,3921909090,3921199040,3921199020,3921194010,3920999090,3920940000,3921909040,3921194030,3921909020,3921195000,3921194020,3921906010,3920920000,3920991000
177,8422200000,8301401010,8422902000,8422409010,8422409090,8422909000,8422404000,8301401090,8301409000,8433590000,8422409030,8422409020,8433520000,8431430000,8301200000,8301300000,8433510000,8422901000,8422110000,8433530000
179,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
180,8708999000,8708959000,8708910000,8708930000,8708991020,8708991050,8708991040,8708991030,8708991010,8708951000,8714990000,8708920000,8708700000,8708100000,8708400000,8708309000,8714919000,8714969000,9403990000,8708940000
181,4203400000,6405900000,4303101900,4303102990,4303101300,6217900000,4303102600,4303102100,4303101600,4303101100,4303102920,6205900000,4303102200,4303101200,6205200000,6217100000,4303900000,6205301000,6205302000,6211399000
182,5808100000,8807909000,5808900000,8704909090,6305390000,4302300000,1604191090,1604199090,4302209090,3006921090,4302201000,4302205000,4302209020,4302209030,4302204000,4302203000,4302207000,1604191010,4302202000,1604180000
183,8422409010,8422404000,8422409090,8422409030,8422409020,8422902000,8422909000,8422200000,8438101000,8422901000,8422304000,8438109000,8422301000,8422309000,8431430000,8422302000,8433520000,8440109000,8422303000,8433590000
184,810909000,2007911000,813409000,2007919000,2009892000,813402000,813401000,2007991000,2009891090,2009891010,2009891020,2007999000,2001901000,2009891030,2007100000,2009399000,2009392000,2009391000,2009810000,2005999000
185,8501342000,8501312000,8501311090,8501322000,8501804090,8501341000,8501640000,8501332000,8501321000,8501620000,8501331000,8501639000,8501311010,8501805000,8501611000,8501801000,8501101000,8501102000,8501612000,8501103000
186,2935904000,2931901000,2930902000,2926903000,2933999010,2933921000,2932999010,2932209091,2833251000,2930201010,2930202010,2934994000,2939801010,2941901000,2919901010,2918991000,2918301000,2825502010,2922505000,2921423000
187,7217900000,7229902090,7229901090,7229909090,7223000000,7505220000,7505210000,7408190000,7313001000,7326200000,7229200000,7904003000,7229901010,7229902010,7229909010,7313009000,7217200000,7217309000,7217100000,731210201
188,8523802010,8523592010,8523491010,8523499010,8523292010,8523512010,8473303000,8473309010,8419899050,8419899090,8419899080,8419891000,9506190000,8419899070,8419899010,8419899020,8419899030,8419899040,8419899060,9506110000
189,6211499000,6211429000,6211431000,6211432000,6112490000,6112410000,6211491000,6210501000,6210502000,6210503000,6206300000,6206900000,6211421000,4903000000,6106100000,6106900000,6206200000,6206401000,6206402000,6206100000
190,101211000,7313001000,7310210000,7310290000,7311001000,7311002000,7311003000,731210101,7312101011,7312101019,731210109,7312101091,7312101092,7312101099,731210201,7312102011,7312102019,731210209,7312102091,7312102092
192,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
193,8419899010,8419899020,8419899040,8419899030,8419899050,8438101000,8419899090,8438809000,8438109000,8422409010,8419899080,8422404000,8438501000,8422409090,8422902000,8419891000,8422409030,8419899070,8438400000,8431430000
194,8802409000,8802209000,8806990000,8802403000,8802203000,8802201000,8802401000,8802402000,8802202000,8802309000,8802303000,8802301000,8802302000,8802601090,8802602000,8802601010,8807303000,8802119000,8802129000,8802111000
195,5705000000,5701900000,5703900000,5704900000,5702200000,5701100000,5703100000,5704100000,4016910000,5904100000,5704200000,5703390000,5703290000,7013990000,5904900000,5703210000,5703310000,7013910000,5702500000,6304990000
196,8427901000,8427909000,8427209000,8427201022,8427201012,8427201021,8427201011,8427102020,8427101020,8427101010,8427102010,842720102,842720101,8427103000,8603902000,4820400000,8440109000,8603102000,8105900000,8418991000
197,8542900000,8549999000,8542321090,8549399000,8542392000,8542393000,9403990000,8542391000,8542394000,8549392000,8542321030,8549391000,8543901000,8549319000,9403910000,8542332000,8542322000,8542333000,8542323000,8542331000
198,8509809000,8509801000,8509803000,8509804000,7321890000,8509802000,8479899020,8479901020,8479892090,847989909,8479899099,8479891090,8424891000,8424899000,8479899091,8479892010,8479899050,8509900000,7321820000,8424820000
199,8419899020,8419909030,8419899050,8419899010,8419810000,8419909020,8419899090,8419899080,8419899030,8419899040,8419891000,8419600000,8419899070,8419899060,8419909090,8419509000,8419501000,8419390000,8516210000,8419340000
200,9705390000,9705310000,9705100000,8702903020,8702902020,8702901020,8714200000,8702903010,8702902010,8702901010,9705290000,9705210000,8901902000,9705220000,8702402000,8702401000,8713900000,8703900000,8702102020,8702103020
201,8716400000,8716310000,8716901000,8716390000,8716809000,8716100000,8716200000,8716803000,8716801000,8716909000,8716802000,8707903000,8707902000,8707901000,8707904000,8707100000,8704909090,8704609010,8704909010,8704609090
202,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
203,8542900000,8549999000,8542321090,8549399000,8542392000,8542393000,9403990000,8542391000,8542394000,8549392000,8542321030,8549391000,8543901000,8549319000,9403910000,8542332000,8542322000,8542333000,8542323000,8542331000
204,8414599000,8414591000,8414519000,8414511000,8414592000,8414901000,8516500000,8516800000,8516290000,8516791000,8516400000,8516210000,8516601000,8516602000,8516100000,8516609000,8516900000,8516799000,8516720000,8516710000
205,7005291020,7005292020,7005297010,7005298010,7005291091,7005299010,7005292091,7005296010,7005293010,7005295010,7005294010,7015901000,7005298020,7005299020,7005296020,7005295020,7005294020,7005297020,7005293020,7005292092
