id,DEC_processed
8205300000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework plane chisel gouge similar cutting tool working wood
8205400000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework screwdriver
8205510000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework hand tool including glazier diamond hand tool including glazier diamond household tool
8205591000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework hand tool including glazier diamond hand tool including glazier diamond glazier diamond
8205593000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework hand tool including glazier diamond hand tool including glazier diamond grease gun
8205599000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework hand tool including glazier diamond hand tool including glazier diamond
8205600000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework blow lamp
8205701000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework vice clamp like vice
8205702000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework vice clamp like clamp
8205709000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework vice clamp like
8205903000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework including set article two subheading heading set article two subheading heading
8205909000,hand tool including glazier diamond elsewhere specified included blow lamp vice clamp like accessory part machinetools waterjet cutting machine anvil portable forge hand pedaloperated grinding wheel framework including set article two subheading heading
8206000000,tool two heading put set retail sale tool two heading put set retail sale
8207130000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool rock drilling earth boring tool rock drilling earth boring tool working part cermets
8207191000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool rock drilling earth boring tool rock drilling earth boring tool working part material
8207199000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool rock drilling earth boring tool rock drilling earth boring tool part
8207201000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool dy drawing extruding metal drawing
8207202000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool dy drawing extruding metal extruding
8207300000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool tool pressing stamping punching
8207401000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool tool tapping threading tapping
8207402000,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool tool tapping threading threading
8207501010,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool tool drilling rock drilling high speed steel
8207501090,interchangeable tool hand tool whether poweroperated machinetools example pressing stamping punching tapping threading drilling boring broaching milling turning screw driving including dy drawing extruding metal rock drilling earth boring tool tool drilling rock drilling
